"LeadId","LeadDate","LeadCheckin","LeadCheckout","BookingId","BookingDate","BookingCheckinDate","BookingCheckoutDate","Revenue","Commission","LanguageCode","DeviceCategory","ClientCountryCode","BrandID","Label","HotelID","HotelCountry","HotelCity","HotelName","PaymentMonth","TransactionType","TransactionTypeCode","TransactionStatus","TransactionStatusCode","Vertical","Eid","Pid","Cid","Lid","IntegrationCode","Bookings"
"SwpXsWZ9dratQSGb0YCakA","12/26/2024 00:00:00","06/14/2025 00:00:00","06/28/2025 00:00:00","","","","","2.8787","2.01509","EN","Desktop","US","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTI0MTM4Njc2ODEyNDQyNg==_g-MjEzMTQHybrid-pu.............................................................","8455920","Caribbean Netherlands","Kralendijk","Villa Olivia Poolside","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTI0MTM4Njc2ODEyNDQyNg==_g-MjEzMTQ","Hybrid-pu","kan_235046_561434","1"
"Szhdz71zTaTxR4iz2LZKWQ","12/31/2024 00:00:00","03/16/2025 00:00:00","03/23/2025 00:00:00","","","","","0.48","0.336","EN","Desktop","US","561434","sem/GwECAA==k-bv_g-MTUxMTAwNjY5OC4xNzM1Njc0ODIz_t-gp..........Hybrid-pu.............................................................","-100","Not Applicable","Not Applicable","Not Applicable","12/01/2024 00:00:00","Click","1","Active","1","Flight","False","deeplinks","k-bv_g-MTUxMTAwNjY5OC4xNzM1Njc0ODIz_t-gp","Hybrid-pu","kan_235046_561434",""
"t$M3xuJ0Br3DSmUqDcI_ag","01/04/2025 00:00:00","01/05/2025 00:00:00","01/06/2025 00:00:00","","","","","2.036933","1.425853","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-Yy05OC4yMTYuMy4yMTktMTczNjAyMzQ3MjE1NC05..SubCategory:MonthlyStay-pu............................................","3998931","United States","Kenner","Pao and Pui","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-Yy05OC4yMTYuMy4yMTktMTczNjAyMzQ3MjE1NC05","SubCategory:MonthlyStay-pu","kan_235046_561434",""
"tJCfzWHDAJPuRlO6RtkS9g","01/05/2025 00:00:00","01/06/2025 00:00:00","01/07/2025 00:00:00","","","","","1.803939","1.262757","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-Yy05OC4xMy4yMTQuMjQ1LTE3MzYxMDYwNzcyMTctOQSubCategory:ShortTermStay-pu..........................................","396734","United Kingdom","Edinburgh","Km Apartments","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-Yy05OC4xMy4yMTQuMjQ1LTE3MzYxMDYwNzcyMTctOQ","SubCategory:ShortTermStay-pu","kan_235046_561434",""
"tjGASJzfV6p3TLMcAWqSIQ","12/28/2024 00:00:00","12/29/2024 00:00:00","12/30/2024 00:00:00","","","","","4.33","3.031","EN","Desktop","US","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTQxNTI3Mzg0MjA0ODUyMA==_g-MjAyNzEHybrid-pu.............................................................","35735","United States","Longboat Key","Zota Beach Resort","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTQxNTI3Mzg0MjA0ODUyMA==_g-MjAyNzE","Hybrid-pu","kan_235046_561434",""
"TuSAMUCB64rBSzHOfM$7mA","01/03/2025 00:00:00","01/03/2025 00:00:00","01/05/2025 00:00:00","","","","","0.257929","0.18055","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-ODI0NTE1NDM0LjE3MzU5NTI1MDQ=_t-gp.........Hybrid-pu.............................................................","-100","Not Applicable","Not Applicable","Not Applicable","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-ODI0NTE1NDM0LjE3MzU5NTI1MDQ=_t-gp","Hybrid-pu","kan_235046_561434",""
"TVEpGaLx8KFjRe29tKqbKg","12/27/2024 00:00:00","04/18/2025 00:00:00","04/26/2025 00:00:00","","","","","0.26013","0.182091","EN","Desktop","US","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTMyNjI1MTA5ODY4NTMwNw==_g-ODE4NDICategory-pu...........................................................","-100","Not Applicable","Not Applicable","Not Applicable","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTMyNjI1MTA5ODY4NTMwNw==_g-ODE4NDI","Category-pu","kan_235046_561434",""
"twDv$yJVSZqDQcg1tnjsHA","01/03/2025 00:00:00","01/04/2025 00:00:00","01/05/2025 00:00:00","","","","","1.805501","1.263851","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-MTE0MTg3OTAzNy4xNzM1OTM1NjA4_t-oo.........SubCategory:PetFriendly-pu............................................","7746973","United States","Newland","Blue Ridge Bungalow","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-MTE0MTg3OTAzNy4xNzM1OTM1NjA4_t-oo","SubCategory:PetFriendly-pu","kan_235046_561434",""
"tXx_35MPprBzRosDg$Gz1A","01/03/2025 00:00:00","03/01/2025 00:00:00","03/31/2025 00:00:00","","","","","0.46","0.322","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-MTY5NDM0MTkzNi4xNzM1OTUzNTE2_t-bo.........Hybrid-pu.............................................................","-100","Not Applicable","Not Applicable","Not Applicable","01/01/2025 00:00:00","Click","1","Active","1","Car","False","deeplinks","k-rbo_g-MTY5NDM0MTkzNi4xNzM1OTUzNTE2_t-bo","Hybrid-pu","kan_235046_561434",""
"UA3CNGiCHbQgTy0fYCrt5w","12/29/2024 00:00:00","12/30/2024 00:00:00","12/31/2024 00:00:00","","","","","6.01","4.207","EN","Desktop","US","561434","sem/GwECAA==k-bv_d-d_u-MTczNTUwMjc4MTU4OTE5NzMzNA==_g-MjAwOTc3Hybrid-pu.............................................................","3926977","United States","Snowmass Village","Limelight Hotel Snowmass","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-bv_d-d_u-MTczNTUwMjc4MTU4OTE5NzMzNA==_g-MjAwOTc3","Hybrid-pu","kan_235046_561434",""
"uhAkXnOJXLzKSC$7vCTNcQ","01/01/2025 00:00:00","01/11/2025 00:00:00","03/12/2025 00:00:00","","","","","2.43","1.701","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-MTk2MzQ1NDI2My4xNzM1NzkyMzIy_t-bo.........SubCategory:MonthlyStay-pu............................................","2708764","United States","Arlington","Hilton Garden Inn Dallas/Arlington South","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-MTk2MzQ1NDI2My4xNzM1NzkyMzIy_t-bo","SubCategory:MonthlyStay-pu","kan_235046_561434",""
"uTBAuWmxDZHzTIE5hQ_pjA","01/02/2025 00:00:00","02/21/2025 00:00:00","03/01/2025 00:00:00","","","","","6.01","4.207","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-Mjg0NTg4NjIyLjE3MzU4NDQ4MDA=_t-bo.........Hybrid-pu.............................................................","0","","","","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-Mjg0NTg4NjIyLjE3MzU4NDQ4MDA=_t-bo","Hybrid-pu","kan_235046_561434",""
"uXFaTp7ybaySTkre3ACbkw","12/28/2024 00:00:00","12/29/2024 00:00:00","12/30/2024 00:00:00","","","","","3.5","2.45","EN","Desktop","US","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTQxNTI3Mzg0MjA0ODUyMA==_g-MjAyNzEHybrid-pu.............................................................","-100","Not Applicable","Not Applicable","Not Applicable","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTQxNTI3Mzg0MjA0ODUyMA==_g-MjAyNzE","Hybrid-pu","kan_235046_561434",""
"V13b8iiobb1pQjy95gIcsw","12/28/2024 00:00:00","07/06/2025 00:00:00","07/10/2025 00:00:00","","","","","0.260495","0.182346","EN","Desktop","US","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTQzMDI2NTA5MzA4Nzk4MQ==_g-MTMxMzICategory-pu...........................................................","-100","Not Applicable","Not Applicable","Not Applicable","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTQzMDI2NTA5MzA4Nzk4MQ==_g-MTMxMzI","Category-pu","kan_235046_561434",""
"v8OWIaC$oL5WTPWgpfqEbw","12/26/2024 00:00:00","12/27/2024 00:00:00","12/28/2024 00:00:00","","","","","2.47","1.729","EN","Desktop","US","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTI0MTc1ODM1ODk0ODIxMw==_g-OTk3NDAHybrid-pu.............................................................","87370","United States","Orange Beach","Island House Hotel Orange Beach - a DoubleTree by Hilton","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTI0MTc1ODM1ODk0ODIxMw==_g-OTk3NDA","Hybrid-pu","kan_235046_561434",""
"VbOjvxnMVJ0lRMcadfFR0g","01/05/2025 00:00:00","08/09/2025 00:00:00","08/16/2025 00:00:00","","","","","1.1","0.77","EN","Desktop","US","561434","sem/GwECAA==k-bv_g-MTk3MDAzMDk5My4xNzM2MDk2NDA3_t-gp..........Hybrid-pu.............................................................","8971923","Aruba","Noord","Embassy Suites by Hilton Aruba Resort","01/01/2025 00:00:00","Click","1","Active","1","Package","False","deeplinks","k-bv_g-MTk3MDAzMDk5My4xNzM2MDk2NDA3_t-gp","Hybrid-pu","kan_235046_561434",""
"VfsYGIUynITxTXz6ZKd1zQ","12/27/2024 00:00:00","02/27/2025 00:00:00","03/02/2025 00:00:00","","","","","3.652218","2.556553","EN","Desktop","US","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTI4MTgwMjAwMjk0MDYzMQ==_g-MTAyOTACategory-pu...........................................................","99582","United States","Mammoth Lakes","Snowcreek Resort","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTI4MTgwMjAwMjk0MDYzMQ==_g-MTAyOTA","Category-pu","kan_235046_561434",""
"vH6jKa1NgZ7nQQihS7XGvw","01/02/2025 00:00:00","02/19/2025 00:00:00","02/22/2025 00:00:00","","","","","2.94","2.058","EN","Desktop","US","561434","sem/GwECAA==k-bv_g-MTI0MDQyNDU1OS4xNzM1ODUwNzc1_t-gp..........Hybrid-pu.............................................................","0","","","","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-bv_g-MTI0MDQyNDU1OS4xNzM1ODUwNzc1_t-gp","Hybrid-pu","kan_235046_561434",""
"VjsD2WtaepY9Q$1G4I2$cg","01/05/2025 00:00:00","08/09/2025 00:00:00","08/16/2025 00:00:00","","","","","0.88","0.616","EN","Desktop","US","561434","sem/GwECAA==k-bv_g-MTk3MDAzMDk5My4xNzM2MDk2NDA3_t-gp..........Hybrid-pu.............................................................","9092295","Aruba","Oranjestad","O Condominium Beachfront Residences, by Bocobay Aruba","01/01/2025 00:00:00","Click","1","Active","1","Package","False","deeplinks","k-bv_g-MTk3MDAzMDk5My4xNzM2MDk2NDA3_t-gp","Hybrid-pu","kan_235046_561434",""
"vmMWOpf$MoGsRlESlXQ8eA","01/04/2025 00:00:00","01/24/2025 00:00:00","01/25/2025 00:00:00","","","","","6.01","4.207","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-MTY2ODM1NTYwNy4xNzM2MDQ5NTAw_t-bo.........Hybrid-pu.............................................................","137378","France","Goussainville","Hotel Bagatelle, Paris Nord Roissy","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-MTY2ODM1NTYwNy4xNzM2MDQ5NTAw_t-bo","Hybrid-pu","kan_235046_561434",""
"vqW1RKUvt5PJQUBXUaP6OA","01/01/2025 00:00:00","01/01/2025 00:00:00","01/31/2025 00:00:00","","","","","2","1.4","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-Yy02OC40Ni43Ny45My0xNzM1Nzc5MDQ5MjE1LTk=..Category-pu...........................................................","-100","Not Applicable","Not Applicable","Not Applicable","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-Yy02OC40Ni43Ny45My0xNzM1Nzc5MDQ5MjE1LTk=","Category-pu","kan_235046_561434",""
"Vsm_puPK15diRd6PnrZovQ","12/29/2024 00:00:00","12/30/2024 00:00:00","12/31/2024 00:00:00","","","","","5.78","4.046","EN","Desktop","US","561434","sem/GwECAA==k-fvr_d-d_u-MTczNTUxMjIyMzI4MzUyOTQ1MQ==_g-MTMwMzUHybrid-pu.............................................................","34020","United States","Key Largo","Marina Del Mar Resort And Marina","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-fvr_d-d_u-MTczNTUxMjIyMzI4MzUyOTQ1MQ==_g-MTMwMzU","Hybrid-pu","kan_235046_561434",""
"VtcjF1o1dZhOTjZwXnLHXA","12/28/2024 00:00:00","03/11/2025 00:00:00","03/15/2025 00:00:00","","","","","0","0","EN","Desktop","US","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTM5Nzg4OTQ5MTE4NjM3NQ==_g-Yy0xMDgCategory-pu...........................................................","0","","","","03/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTM5Nzg4OTQ5MTE4NjM3NQ==_g-Yy0xMDg","Category-pu","kan_235046_561434",""
"vTKaDYPGmY1NQhJjECIwkw","01/04/2025 00:00:00","01/05/2025 00:00:00","01/06/2025 00:00:00","","","","","6.01","4.207","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-MTY1MDY4ODIxNi4xNzM2MDIzNTk3_t-gp.........Hybrid-pu.............................................................","8613062","United States","Cathedral City","Homewood Suites by Hilton Cathedral City Palm Springs","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-MTY1MDY4ODIxNi4xNzM2MDIzNTk3_t-gp","Hybrid-pu","kan_235046_561434",""
"vWeoYYYm27KbTV3R1FSccw","12/30/2024 00:00:00","01/29/2025 00:00:00","02/05/2025 00:00:00","","","","","0.3","0.21","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-MTU4MzYwMTM0LjE3MzU1NTAzODY=_t-dd.........Category-pu...........................................................","-100","Not Applicable","Not Applicable","Not Applicable","12/01/2024 00:00:00","Click","1","Active","1","Flight","False","deeplinks","k-rbo_g-MTU4MzYwMTM0LjE3MzU1NTAzODY=_t-dd","Category-pu","kan_235046_561434",""
"VYHJuM1VIZEpQumpkMiWjA","12/30/2024 00:00:00","01/29/2025 00:00:00","02/05/2025 00:00:00","","","","","0","0","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-MTU4MzYwMTM0LjE3MzU1NTAzODY=_t-dd.........Category-pu...........................................................","-100","Not Applicable","Not Applicable","Not Applicable","12/01/2024 00:00:00","Click","1","Active","1","Flight","False","deeplinks","k-rbo_g-MTU4MzYwMTM0LjE3MzU1NTAzODY=_t-dd","Category-pu","kan_235046_561434",""
"W8ES8YwOSq1LRIh$FZARjQ","12/26/2024 00:00:00","12/27/2024 00:00:00","12/28/2024 00:00:00","","","","","1.974559","1.382191","EN","Desktop","CA","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTI1MzIwODIwMjU2Nzc1OQ==_g-MjAxMTcSubCategory:MonthlyStay-pu............................................","0","","","","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTI1MzIwODIwMjU2Nzc1OQ==_g-MjAxMTc","SubCategory:MonthlyStay-pu","kan_235046_561434",""
"weErBr88DpTERCRj1xI0sg","12/30/2024 00:00:00","12/31/2024 00:00:00","01/01/2025 00:00:00","","","","","0","0","EN","Desktop","US","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTU5MDgzNDExNzA3OTY1MQ==_g-MTU1MzgHybrid-pu.............................................................","37301","United States","Isle of Palms","The Palms Oceanfront Hotel","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTU5MDgzNDExNzA3OTY1MQ==_g-MTU1Mzg","Hybrid-pu","kan_235046_561434",""
"WH$LomVSoqIoRte8L27Vww","12/30/2024 00:00:00","02/14/2025 00:00:00","02/17/2025 00:00:00","","","","","0.06","0.042","EN","Desktop","US","561434","sem/GwECAA==k-bv_d-d_u-MTczNTU4Nzc4NDc1NTM4MDUwMg==_g-MTY4MzEyHybrid-pu.............................................................","-100","Not Applicable","Not Applicable","Not Applicable","12/01/2024 00:00:00","Click","1","Active","1","Flight","False","deeplinks","k-bv_d-d_u-MTczNTU4Nzc4NDc1NTM4MDUwMg==_g-MTY4MzEy","Hybrid-pu","kan_235046_561434",""
"WnZFO7GnTrSvTBsuO_QXmg","12/31/2024 00:00:00","01/01/2025 00:00:00","01/02/2025 00:00:00","","","","","5.5","3.85","EN","Desktop","US","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTYyMzE1ODIyMzg1OTAxMw==_g-MTE4MjgHybrid-pu.............................................................","2573034","United States","Lauderdale-by-the-Sea","Plunge Beach Resort","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTYyMzE1ODIyMzg1OTAxMw==_g-MTE4Mjg","Hybrid-pu","kan_235046_561434",""
"WojJ1Jry1IIdQl$upltE_A","12/30/2024 00:00:00","12/31/2024 00:00:00","01/01/2025 00:00:00","","","","","0.833854","0.583698","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-MTc1NzQ3MDk0Mi4xNzM1NTM5MzQx_t-dd.........Category-pu...........................................................","-100","Not Applicable","Not Applicable","Not Applicable","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-MTc1NzQ3MDk0Mi4xNzM1NTM5MzQx_t-dd","Category-pu","kan_235046_561434",""
"wQV_GPZK_6dySiMKbI$iXA","12/27/2024 00:00:00","12/28/2024 00:00:00","12/29/2024 00:00:00","","","","","0","0","EN","Desktop","US","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTMwMzMwNzU3MDU2MzI0NQ==_g-NDM3MTMSubCategory:VacationRental-pu.........................................","1070619362","United States","Eastham","️ The Sandbar Beach Cottage","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTMwMzMwNzU3MDU2MzI0NQ==_g-NDM3MTM","SubCategory:VacationRental-pu","kan_235046_561434",""
"WtOlPzzGH4XyQoEKEd19LA","01/02/2025 00:00:00","01/03/2025 00:00:00","01/04/2025 00:00:00","","","","","1.8","1.26","EN","Desktop","CA","561434","sem/GwECAA==k-csi_g-MTM5OTgxMTk0Ny4xNzM1ODY3MTA3_t-go.........Category-pu...........................................................","76941","Fiji","Taveuni Island","Garden Island Resort","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-csi_g-MTM5OTgxMTk0Ny4xNzM1ODY3MTA3_t-go","Category-pu","kan_235046_561434",""
"WV5wo1dEYYMJTCVC$KqTcw","12/29/2024 00:00:00","02/10/2025 00:00:00","02/15/2025 00:00:00","","","","","2.876679","2.013675","EN","Desktop","US","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTUyOTU2MjYxOTc1MTIyOA==_g-NDAxNzUHybrid-pu.............................................................","5047951","United States","Indian Rocks Beach","Indian Rocks Beach Condo - 400 Steps To Gulf!","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTUyOTU2MjYxOTc1MTIyOA==_g-NDAxNzU","Hybrid-pu","kan_235046_561434",""
"WWD0ZemOTYtFQjEc9C2M6g","01/05/2025 00:00:00","01/06/2025 00:00:00","01/07/2025 00:00:00","","","","","0.824658","0.577261","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-MTQ0MzEzNzQ3LjE3MzYxMzU0ODU=_t-bo.........SubCategory:MonthlyStay-pu............................................","-100","Not Applicable","Not Applicable","Not Applicable","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-MTQ0MzEzNzQ3LjE3MzYxMzU0ODU=_t-bo","SubCategory:MonthlyStay-pu","kan_235046_561434",""
"WY78si4zx50qQJ3ZaOlzRA","12/27/2024 00:00:00","12/28/2024 00:00:00","12/29/2024 00:00:00","","","","","3.28","2.296","EN","Desktop","US","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTMzNzA1NjM5NzYxODEyMw==_g-MTc3OTUHybrid-pu.............................................................","1070300850","France","Cagnes-sur-Mer","Hotel Indigo Cagnes-Sur-Mer","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTMzNzA1NjM5NzYxODEyMw==_g-MTc3OTU","Hybrid-pu","kan_235046_561434",""
"x2eX17r$Lo48TEFceBZ2Hw","12/31/2024 00:00:00","02/08/2025 00:00:00","02/10/2025 00:00:00","","","","","1.27","0.889","EN","Desktop","US","561434","sem/GwECAA==k-cbn_g-ODk4NTQ0NDI4LjE3MzU3MDE3ODk=_t-gp.........Hybrid-pu.............................................................","30615","United States","Key West","Santa Maria Suites Resort","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-cbn_g-ODk4NTQ0NDI4LjE3MzU3MDE3ODk=_t-gp","Hybrid-pu","kan_235046_561434",""
"X9m2NbP3GLcyQvCMFOCW7w","01/01/2025 00:00:00","04/02/2025 00:00:00","04/06/2025 00:00:00","","","","","4.79","3.353","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-MzgwNzkzNzQzLjE3MzU2MDgxODg=_t-oo.........Category-pu...........................................................","35735","United States","Longboat Key","Zota Beach Resort","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-MzgwNzkzNzQzLjE3MzU2MDgxODg=_t-oo","Category-pu","kan_235046_561434",""
"XjM0sNK7ZqB7SMGFh1HaLw","12/30/2024 00:00:00","12/31/2024 00:00:00","01/05/2025 00:00:00","","","","","0.01","0.007","EN","Desktop","US","561434","sem/GwECAA==k-cbn_d-d_u-MTczNTU3MDExODI4MzMwMTA2OA==_g-MTE1MzIHybrid-pu.............................................................","514454","United Kingdom","Preston","Royal Oak Hotel, Garstang","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-cbn_d-d_u-MTczNTU3MDExODI4MzMwMTA2OA==_g-MTE1MzI","Hybrid-pu","kan_235046_561434",""
"XlOVJ3cQiKFcQNXRNVhDbQ","12/31/2024 00:00:00","01/01/2025 00:00:00","01/02/2025 00:00:00","","","","","5.93","4.151","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-MTkwMDQ2NTMxLjE3MzU2ODA3Mjg=_t-oo.........Category-pu...........................................................","5301301","United States","Kapolei","Residence Inn by Marriott Oahu Kapolei","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-MTkwMDQ2NTMxLjE3MzU2ODA3Mjg=_t-oo","Category-pu","kan_235046_561434",""
"Xnu157$JnqE1TUbGY5Lv6Q","01/02/2025 00:00:00","02/19/2025 00:00:00","02/22/2025 00:00:00","","","","","6.01","4.207","EN","Desktop","US","561434","sem/GwECAA==k-bv_g-MTI0MDQyNDU1OS4xNzM1ODUwNzc1_t-gp..........Hybrid-pu.............................................................","2011232","Aruba","Noord","The Ritz-Carlton Aruba","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-bv_g-MTI0MDQyNDU1OS4xNzM1ODUwNzc1_t-gp","Hybrid-pu","kan_235046_561434",""
"xoE2H3lR_q$KSJmSR1Zf4A","12/28/2024 00:00:00","12/29/2024 00:00:00","12/30/2024 00:00:00","","","","","1.2","0.84","EN","Desktop","US","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTQwMDQxNjgxNzg3NjU5Nw==_g-NjQ5MDkHybrid-pu.............................................................","270624","United States","Port St. Lucie","Holiday Inn Express & Suites Port St. Lucie West","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTQwMDQxNjgxNzg3NjU5Nw==_g-NjQ5MDk","Hybrid-pu","kan_235046_561434",""
"XQEhJmL95IiYSwE4As6hGg","12/29/2024 00:00:00","12/30/2024 00:00:00","12/31/2024 00:00:00","","","","","6.01","4.207","EN","Desktop","US","561434","sem/GwECAA==k-vct_d-d_u-MTczNTUxNTg5NTM0ODEwMzA5NA==_g-MTM4ODQHybrid-pu.............................................................","111917","United States","Newport","Beech Tree Inn & Cottage","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-vct_d-d_u-MTczNTUxNTg5NTM0ODEwMzA5NA==_g-MTM4ODQ","Hybrid-pu","kan_235046_561434",""
"xRfj_rzZN4keQuHONsMM_w","01/01/2025 00:00:00","02/13/2025 00:00:00","02/18/2025 00:00:00","","","","","0.83091","0.581637","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-OTUzMDQ4MzA3LjE3MzU3NzE3NDA=_t-gp.........Hybrid-pu.............................................................","-100","Not Applicable","Not Applicable","Not Applicable","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-OTUzMDQ4MzA3LjE3MzU3NzE3NDA=_t-gp","Hybrid-pu","kan_235046_561434",""
"XTc5ghnyDal3Ts7BgHQlNg","12/26/2024 00:00:00","01/17/2025 00:00:00","01/19/2025 00:00:00","","","","","0.259811","0.181868","EN","Desktop","US","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTI3MDI5MDYwMjM3NDgyMw==_g-Yy03MC4Category-pu...........................................................","-100","Not Applicable","Not Applicable","Not Applicable","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTI3MDI5MDYwMjM3NDgyMw==_g-Yy03MC4","Category-pu","kan_235046_561434",""
"Y0N9vReZn7FdTJIncj$anQ","01/05/2025 00:00:00","02/27/2025 00:00:00","03/02/2025 00:00:00","","","","","3.618185","2.532729","EN","Desktop","US","561434","sem/GwECAA==k-rbo_g-MTMzNjI3NDg4Ni4xNzM2MTI4ODU1_t-gp.........Hybrid-pu.............................................................","8785966","United States","Miami","Stylish and Modern Apartments in the heart of Dadeland","01/01/2025 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_g-MTMzNjI3NDg4Ni4xNzM2MTI4ODU1_t-gp","Hybrid-pu","kan_235046_561434",""
"y1kZMhVnK4FHTPuxnnDWzA","12/28/2024 00:00:00","02/21/2025 00:00:00","02/23/2025 00:00:00","","","","","3.657354","2.560148","EN","Desktop","US","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTQ0MTcxNDAwNTY0MDI3OA==_g-MjA0MjEHybrid-pu.............................................................","1070455326","United States","Snowshoe","Silver Creek Lodge","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTQ0MTcxNDAwNTY0MDI3OA==_g-MjA0MjE","Hybrid-pu","kan_235046_561434",""
"YaEys01$BrxORo5IFf8Vnw","12/30/2024 00:00:00","12/31/2024 00:00:00","01/01/2025 00:00:00","","","","","6.01","4.207","EN","Desktop","US","561434","sem/GwECAA==k-rbo_d-d_u-MTczNTU5ODk0NDkzODI5OTAxMw==_g-MTM2MTQHybrid-pu.............................................................","39068","United States","Black River Falls","Days Inn by Wyndham Black River Falls I-94 on ATV Trail","12/01/2024 00:00:00","Click","1","Active","1","Hotel","False","deeplinks","k-rbo_d-d_u-MTczNTU5ODk0NDkzODI5OTAxMw==_g-MTM2MTQ","Hybrid-pu","kan_235046_561434",""
